Item,Date,Location,Robot,Version,Miles,OnHours,MotionHours,Utilization,Source
85989,2025-08-21,sierra-gold,8475,,2.8,7,1.133333,0.161905,Sierra Gold.csv
85991,2025-08-21,sierra-gold,8480,,2.8,7.116667,1.166667,0.163934,Sierra Gold.csv
86185,2025-08-22,sierra-gold,8472,,4.6,6.733333,1.916667,0.284653,Sierra Gold.csv
86184,2025-08-22,sierra-gold,8475,,4.5,6.9,1.883333,0.272947,Sierra Gold.csv
86192,2025-08-22,sierra-gold,8480,,4.1,6.45,1.733333,0.268734,Sierra Gold.csv
86461,2025-08-25,sierra-gold,8431,,4,8.15,1.516667,0.186094,Sierra Gold.csv
86459,2025-08-25,sierra-gold,8432,,3.5,8.1,1.333333,0.164609,Sierra Gold.csv
86460,2025-08-25,sierra-gold,8433,,2.3,7.966667,0.866667,0.108787,Sierra Gold.csv
86443,2025-08-25,sierra-gold,8472,,4.2,8.416667,1.7,0.20198,Sierra Gold.csv
86442,2025-08-25,sierra-gold,8475,,4.1,8.183333,1.633333,0.199593,Sierra Gold.csv
86444,2025-08-25,sierra-gold,8480,,4.2,8.316667,1.6,0.192385,Sierra Gold.csv
86736,2025-08-26,sierra-gold,8431,,2.8,6.616667,0.983333,0.148615,Sierra Gold.csv
86735,2025-08-26,sierra-gold,8432,,2.5,6.566667,0.9,0.137056,Sierra Gold.csv
86697,2025-08-26,sierra-gold,8433,,1.2,7.616667,0.533333,0.070022,Sierra Gold.csv
86641,2025-08-26,sierra-gold,8472,,4.1,8.45,1.65,0.195266,Sierra Gold.csv
86640,2025-08-26,sierra-gold,8475,,4.4,8.466667,1.75,0.206693,Sierra Gold.csv
86646,2025-08-26,sierra-gold,8480,,4.1,8.466667,1.65,0.194882,Sierra Gold.csv
86893,2025-08-27,sierra-gold,8431,,0.9,2.616667,0.35,0.133758,Sierra Gold.csv
86890,2025-08-27,sierra-gold,8432,,1.4,2.616667,0.5,0.191083,Sierra Gold.csv
86883,2025-08-27,sierra-gold,8472,,6,8.533333,2.433333,0.285156,Sierra Gold.csv
86882,2025-08-27,sierra-gold,8475,,5.7,8.533333,2.233333,0.261719,Sierra Gold.csv
86884,2025-08-27,sierra-gold,8480,,6,8.483333,2.4,0.282908,Sierra Gold.csv
87129,2025-08-28,sierra-gold,8431,,4.5,8.166667,1.666667,0.204082,Sierra Gold.csv
87125,2025-08-28,sierra-gold,8432,,4.4,8.116667,1.6,0.197125,Sierra Gold.csv
87185,2025-08-28,sierra-gold,8433,,1.2,7.916667,0.6,0.075789,Sierra Gold.csv
87114,2025-08-28,sierra-gold,8472,,5.9,8.533333,2.266667,0.265625,Sierra Gold.csv
87113,2025-08-28,sierra-gold,8475,,6.1,8.45,2.3,0.272189,Sierra Gold.csv
87115,2025-08-28,sierra-gold,8480,,6,8.583333,2.25,0.262136,Sierra Gold.csv
87295,2025-08-29,sierra-gold,8431,,2.7,7.666667,1.1,0.143478,Sierra Gold.csv
87288,2025-08-29,sierra-gold,8432,,3.5,7.916667,1.366667,0.172632,Sierra Gold.csv
87291,2025-08-29,sierra-gold,8433,,2.4,7.983333,0.833333,0.104384,Sierra Gold.csv
87282,2025-08-29,sierra-gold,8472,,4.1,8.433333,1.75,0.20751,Sierra Gold.csv
87280,2025-08-29,sierra-gold,8475,,4.9,8.466667,1.983333,0.234252,Sierra Gold.csv
87283,2025-08-29,sierra-gold,8480,,4.7,8.5,1.916667,0.22549,Sierra Gold.csv
87675,2025-09-02,sierra-gold,8431,,3.1,8.4,1.216667,0.144841,Sierra Gold.csv
87673,2025-09-02,sierra-gold,8432,,3.4,8.4,1.366667,0.162698,Sierra Gold.csv
87648,2025-09-02,sierra-gold,8472,,6.8,8.65,2.55,0.294798,Sierra Gold.csv
87645,2025-09-02,sierra-gold,8475,,6.9,8.6,2.55,0.296512,Sierra Gold.csv
87660,2025-09-02,sierra-gold,8480,,6.8,8.55,2.566667,0.300195,Sierra Gold.csv
87901,2025-09-03,sierra-gold,8431,,2.7,8,1.066667,0.133333,Sierra Gold.csv
87898,2025-09-03,sierra-gold,8432,,2.5,8.166667,1.016667,0.12449,Sierra Gold.csv
87931,2025-09-03,sierra-gold,8433,,1,6.1,0.5,0.081967,Sierra Gold.csv
87874,2025-09-03,sierra-gold,8472,,5.7,8.683333,2.3,0.264875,Sierra Gold.csv
87870,2025-09-03,sierra-gold,8475,,6.2,8.733333,2.433333,0.278626,Sierra Gold.csv
87877,2025-09-03,sierra-gold,8480,,6.1,8.633333,2.4,0.277992,Sierra Gold.csv
88116,2025-09-04,sierra-gold,8431,,2.7,6.566667,1.066667,0.162437,Sierra Gold.csv
88115,2025-09-04,sierra-gold,8432,,2.6,6.566667,1.066667,0.162437,Sierra Gold.csv
88095,2025-09-04,sierra-gold,8433,,1.2,7.833333,0.5,0.06383,Sierra Gold.csv
88060,2025-09-04,sierra-gold,8472,,6.2,8.75,2.266667,0.259048,Sierra Gold.csv
88055,2025-09-04,sierra-gold,8475,,6.7,8.783333,2.35,0.267552,Sierra Gold.csv
88064,2025-09-04,sierra-gold,8480,,6.3,8.633333,2.233333,0.258687,Sierra Gold.csv
88254,2025-09-05,sierra-gold,8431,,2.3,8.183333,1.066667,0.130346,Sierra Gold.csv
88252,2025-09-05,sierra-gold,8432,,2.4,8.3,1.083333,0.130522,Sierra Gold.csv
88253,2025-09-05,sierra-gold,8433,,2.4,7.216667,0.783333,0.108545,Sierra Gold.csv
88238,2025-09-05,sierra-gold,8472,,3.8,8.65,1.333333,0.154143,Sierra Gold.csv
88239,2025-09-05,sierra-gold,8475,,3.1,8.683333,1.05,0.120921,Sierra Gold.csv
88245,2025-09-05,sierra-gold,8480,,3.9,8.683333,1.333333,0.153551,Sierra Gold.csv
88506,2025-09-08,sierra-gold,8431,,3,8.083333,1.2,0.148454,Sierra Gold.csv
88532,2025-09-08,sierra-gold,8432,,2.6,7.066667,1.05,0.148585,Sierra Gold.csv
88556,2025-09-08,sierra-gold,8433,,1.7,4.716667,0.583333,0.123675,Sierra Gold.csv
88727,2025-09-09,sierra-gold,8431,,2.6,7.783333,1.05,0.134904,Sierra Gold.csv
88726,2025-09-09,sierra-gold,8432,,2.7,8.066667,1.066667,0.132231,Sierra Gold.csv
88728,2025-09-09,sierra-gold,8433,,1,7.45,0.4,0.053691,Sierra Gold.csv
88761,2025-09-09,sierra-gold,8472,,2.3,2.866667,0.783333,0.273256,Sierra Gold.csv
88760,2025-09-09,sierra-gold,8475,,2.3,2.883333,0.733333,0.254335,Sierra Gold.csv
88762,2025-09-09,sierra-gold,8480,,2.2,2.95,0.716667,0.242938,Sierra Gold.csv
88917,2025-09-10,sierra-gold,8431,,2.7,7.15,1.083333,0.151515,Sierra Gold.csv
88914,2025-09-10,sierra-gold,8432,,2.6,7.15,1.05,0.146853,Sierra Gold.csv
88876,2025-09-10,sierra-gold,8472,,5.7,8.6,2.15,0.25,Sierra Gold.csv
88875,2025-09-10,sierra-gold,8475,,5.1,8.433333,1.883333,0.22332,Sierra Gold.csv
88879,2025-09-10,sierra-gold,8480,,5.2,8.6,1.966667,0.228682,Sierra Gold.csv
89098,2025-09-11,sierra-gold,8431,,2.4,6.283333,0.95,0.151194,Sierra Gold.csv
89097,2025-09-11,sierra-gold,8432,,2.1,6.166667,0.816667,0.132432,Sierra Gold.csv
89114,2025-09-11,sierra-gold,8433,,0.3,0.85,0.116667,0.137255,Sierra Gold.csv
89057,2025-09-11,sierra-gold,8472,,3.6,8.516667,1.566667,0.183953,Sierra Gold.csv
89055,2025-09-11,sierra-gold,8475,,3.8,8.633333,1.6,0.185328,Sierra Gold.csv
89063,2025-09-11,sierra-gold,8480,,3.6,8.333333,1.5,0.18,Sierra Gold.csv
89239,2025-09-12,sierra-gold,8431,,1.2,8.266667,0.5,0.060484,Sierra Gold.csv
89235,2025-09-12,sierra-gold,8432,,0.9,8.233333,0.4,0.048583,Sierra Gold.csv
89229,2025-09-12,sierra-gold,8472,,2.9,8.55,1.266667,0.148148,Sierra Gold.csv
89227,2025-09-12,sierra-gold,8475,,3.3,8.6,1.45,0.168605,Sierra Gold.csv
89231,2025-09-12,sierra-gold,8480,,3,8.533333,1.316667,0.154297,Sierra Gold.csv
89517,2025-09-15,sierra-gold,8431,,0.9,3.666667,0.366667,0.1,Sierra Gold.csv
89528,2025-09-15,sierra-gold,8432,,1.3,3.666667,0.533333,0.145455,Sierra Gold.csv
89492,2025-09-15,sierra-gold,8472,,4.3,8.45,1.866667,0.220907,Sierra Gold.csv
89485,2025-09-15,sierra-gold,8475,,4.9,8.683333,2.1,0.241843,Sierra Gold.csv
89508,2025-09-15,sierra-gold,8480,,4.3,8.65,1.866667,0.2158,Sierra Gold.csv
89694,2025-09-16,sierra-gold,8431,,8.6,8.566667,2.9,0.338521,Sierra Gold.csv
89693,2025-09-16,sierra-gold,8432,,7.8,8.466667,2.683333,0.316929,Sierra Gold.csv
89712,2025-09-16,sierra-gold,8433,,1.4,7.766667,0.55,0.070815,Sierra Gold.csv
89684,2025-09-16,sierra-gold,8472,,4.5,8.55,1.866667,0.218324,Sierra Gold.csv
89681,2025-09-16,sierra-gold,8475,,4.7,8.633333,1.916667,0.222008,Sierra Gold.csv
89688,2025-09-16,sierra-gold,8480,,4.5,8.533333,1.883333,0.220703,Sierra Gold.csv
89899,2025-09-17,sierra-gold,8433,,0.8,3.233333,0.316667,0.097938,Sierra Gold.csv
89864,2025-09-17,sierra-gold,8472,,4.6,6.583333,1.8,0.273418,Sierra Gold.csv
89862,2025-09-17,sierra-gold,8475,,4.4,6.583333,1.65,0.250633,Sierra Gold.csv
89868,2025-09-17,sierra-gold,8480,,4,6.583333,1.516667,0.23038,Sierra Gold.csv
90024,2025-09-18,sierra-gold,8472,,3.5,7.933333,1.383333,0.17437,Sierra Gold.csv
90023,2025-09-18,sierra-gold,8475,,3.3,7.933333,1.25,0.157563,Sierra Gold.csv
90026,2025-09-18,sierra-gold,8480,,3.3,7.933333,1.316667,0.165966,Sierra Gold.csv
90273,2025-09-19,sierra-gold,8431,,7.7,8.633333,2.6,0.301158,Sierra Gold.csv
90101,2025-09-19,sierra-gold,8432,,9.4,8.583333,3.033333,0.353398,Sierra Gold.csv
90288,2025-09-19,sierra-gold,8433,,7,7.9,2.366667,0.299578,Sierra Gold.csv
90269,2025-09-19,sierra-gold,8472,,6.5,8.533333,2.533333,0.296875,Sierra Gold.csv
90233,2025-09-19,sierra-gold,8475,,6.6,8.533333,2.5,0.292969,Sierra Gold.csv
90169,2025-09-19,sierra-gold,8480,,6.3,8.683333,2.433333,0.28023,Sierra Gold.csv
90493,2025-09-22,sierra-gold,8431,,10.6,8.333333,3.3,0.396,Sierra Gold.csv
90491,2025-09-22,sierra-gold,8432,,1.9,8.433333,0.616667,0.073123,Sierra Gold.csv
90492,2025-09-22,sierra-gold,8433,,10.1,8.3,3.183333,0.383534,Sierra Gold.csv
90473,2025-09-22,sierra-gold,8472,,4.2,8.716667,1.9,0.217973,Sierra Gold.csv
90472,2025-09-22,sierra-gold,8475,,3.8,8.6,1.683333,0.195736,Sierra Gold.csv
90481,2025-09-22,sierra-gold,8480,,3.7,8.633333,1.65,0.19112,Sierra Gold.csv
90654,2025-09-23,sierra-gold,8431,,9.2,8.616667,2.9,0.336557,Sierra Gold.csv
90653,2025-09-23,sierra-gold,8433,,3.7,7.816667,1.166667,0.149254,Sierra Gold.csv
90634,2025-09-23,sierra-gold,8472,,0.4,8.666667,0.2,0.023077,Sierra Gold.csv
90632,2025-09-23,sierra-gold,8475,,0.5,8.683333,0.216667,0.024952,Sierra Gold.csv
90639,2025-09-23,sierra-gold,8480,,0.5,8.483333,0.233333,0.027505,Sierra Gold.csv
90809,2025-09-24,sierra-gold,8431,,3.1,7.616667,1,0.131291,Sierra Gold.csv
90808,2025-09-24,sierra-gold,8433,,2.4,7.616667,0.816667,0.107221,Sierra Gold.csv
90796,2025-09-24,sierra-gold,8472,,3.7,8.733333,1.5,0.171756,Sierra Gold.csv
90794,2025-09-24,sierra-gold,8475,,2.6,8.7,1.066667,0.122605,Sierra Gold.csv
90801,2025-09-24,sierra-gold,8480,,2.4,7.933333,0.966667,0.121849,Sierra Gold.csv
90999,2025-09-25,sierra-gold,8431,,3.4,8.133333,1.066667,0.131148,Sierra Gold.csv
91073,2025-09-25,sierra-gold,8432,,0.2,0.266667,0.1,0.375,Sierra Gold.csv
90984,2025-09-25,sierra-gold,8472,,4.3,8.666667,1.8,0.207692,Sierra Gold.csv
90980,2025-09-25,sierra-gold,8475,,4.5,8.6,1.8,0.209302,Sierra Gold.csv
90991,2025-09-25,sierra-gold,8480,,4,8.583333,1.583333,0.184466,Sierra Gold.csv
91183,2025-09-26,sierra-gold,8431,,0.8,8.316667,0.283333,0.034068,Sierra Gold.csv
91176,2025-09-26,sierra-gold,8432,,1.3,5.65,0.45,0.079646,Sierra Gold.csv
91169,2025-09-26,sierra-gold,8472,,4.3,8.6,1.816667,0.21124,Sierra Gold.csv
91161,2025-09-26,sierra-gold,8475,,4.5,8.716667,1.85,0.212237,Sierra Gold.csv
91168,2025-09-26,sierra-gold,8480,,4.4,8.683333,1.866667,0.214971,Sierra Gold.csv
91464,2025-09-29,sierra-gold,8431,,7.3,7.8,2.3,0.294872,Sierra Gold.csv
91412,2025-09-29,sierra-gold,8432,,5.4,7.85,2.25,0.286624,Sierra Gold.csv
91488,2025-09-29,sierra-gold,8433,,5.8,7.066667,1.8,0.254717,Sierra Gold.csv
91455,2025-09-29,sierra-gold,8472,,4.6,8.6,1.95,0.226744,Sierra Gold.csv
91430,2025-09-29,sierra-gold,8475,,4.1,8.55,1.783333,0.208577,Sierra Gold.csv
91441,2025-09-29,sierra-gold,8480,,6.2,8.516667,2.033333,0.238748,Sierra Gold.csv
91664,2025-09-30,sierra-gold,8431,,9,8.383333,2.75,0.328032,Sierra Gold.csv
91622,2025-09-30,sierra-gold,8432,,9.6,8.266667,2.966667,0.358871,Sierra Gold.csv
91673,2025-09-30,sierra-gold,8433,,9,8.433333,2.75,0.326087,Sierra Gold.csv
91957,2025-10-01,sierra-gold,8432,,0.1,0.233333,0.016667,0.071429,Sierra Gold.csv
91901,2025-10-01,sierra-gold,8472,,3.4,5.533333,1.35,0.243976,Sierra Gold.csv
91900,2025-10-01,sierra-gold,8475,,3.7,5.583333,1.433333,0.256716,Sierra Gold.csv
91902,2025-10-01,sierra-gold,8480,,3.6,5.533333,1.366667,0.246988,Sierra Gold.csv
92099,2025-10-02,sierra-gold,8431,,4,8.283333,1.283333,0.15493,Sierra Gold.csv
92083,2025-10-02,sierra-gold,8432,,6.6,8.183333,1.983333,0.242363,Sierra Gold.csv
92100,2025-10-02,sierra-gold,8433,,4,8.083333,1.233333,0.152577,Sierra Gold.csv
92074,2025-10-02,sierra-gold,8472,,6.2,8.583333,2.166667,0.252427,Sierra Gold.csv
92081,2025-10-02,sierra-gold,8475,,7,8.183333,2.4,0.293279,Sierra Gold.csv
92075,2025-10-02,sierra-gold,8480,,6.9,8.066667,2.383333,0.295455,Sierra Gold.csv
92311,2025-10-03,sierra-gold,8431,,2.9,6.633333,0.85,0.128141,Sierra Gold.csv
92302,2025-10-03,sierra-gold,8432,,3.8,5.1,1.083333,0.212418,Sierra Gold.csv
92313,2025-10-03,sierra-gold,8433,,2.8,4.783333,0.783333,0.163763,Sierra Gold.csv
92297,2025-10-03,sierra-gold,8472,,3.5,8.533333,1.416667,0.166016,Sierra Gold.csv
92296,2025-10-03,sierra-gold,8475,,1.7,6.683333,0.733333,0.109726,Sierra Gold.csv
92298,2025-10-03,sierra-gold,8480,,2.8,8.55,1.183333,0.138402,Sierra Gold.csv
92533,2025-10-06,sierra-gold,8431,,6.8,8.283333,2.066667,0.249497,Sierra Gold.csv
92531,2025-10-06,sierra-gold,8432,,7.7,8.283333,2.35,0.283702,Sierra Gold.csv
92534,2025-10-06,sierra-gold,8433,,6.3,8.266667,1.966667,0.237903,Sierra Gold.csv
92525,2025-10-06,sierra-gold,8472,,2,8.6,0.833333,0.096899,Sierra Gold.csv
92520,2025-10-06,sierra-gold,8475,,2.9,8.45,1.15,0.136095,Sierra Gold.csv
92524,2025-10-06,sierra-gold,8480,,1.2,8.45,0.5,0.059172,Sierra Gold.csv
92756,2025-10-07,sierra-gold,8431,,9.4,8.3,2.683333,0.323293,Sierra Gold.csv
92757,2025-10-07,sierra-gold,8432,,11.9,8.3,3.366667,0.405622,Sierra Gold.csv
92762,2025-10-07,sierra-gold,8433,,10.4,8.55,3,0.350877,Sierra Gold.csv
92755,2025-10-07,sierra-gold,8472,,2.4,7.916667,0.95,0.12,Sierra Gold.csv
92758,2025-10-07,sierra-gold,8475,,3.1,8.25,1.166667,0.141414,Sierra Gold.csv
92759,2025-10-07,sierra-gold,8480,,2.3,7.933333,0.9,0.113445,Sierra Gold.csv
92962,2025-10-08,sierra-gold,8431,,11.3,8.283333,3.05,0.368209,Sierra Gold.csv
92958,2025-10-08,sierra-gold,8432,,12.9,8.25,3.433333,0.416162,Sierra Gold.csv
92963,2025-10-08,sierra-gold,8433,,10.9,8.566667,2.916667,0.340467,Sierra Gold.csv
92961,2025-10-08,sierra-gold,8472,,2.9,8.45,1.083333,0.128205,Sierra Gold.csv
92959,2025-10-08,sierra-gold,8475,,3.5,8.45,1.283333,0.151874,Sierra Gold.csv
92960,2025-10-08,sierra-gold,8480,,3,8.7,1.133333,0.130268,Sierra Gold.csv
93152,2025-10-09,sierra-gold,8431,,2.5,8.066667,0.7,0.086777,Sierra Gold.csv
93147,2025-10-09,sierra-gold,8432,,1.2,7.283333,0.333333,0.045767,Sierra Gold.csv
93154,2025-10-09,sierra-gold,8433,,2.7,8.116667,0.8,0.098563,Sierra Gold.csv
93145,2025-10-09,sierra-gold,8472,,3.9,8.6,1.516667,0.176357,Sierra Gold.csv
93143,2025-10-09,sierra-gold,8475,,4.5,8.6,1.7,0.197674,Sierra Gold.csv
93144,2025-10-09,sierra-gold,8480,,2.7,8.616667,1.1,0.12766,Sierra Gold.csv
93335,2025-10-10,sierra-gold,8431,,11.2,8.283333,3,0.362173,Sierra Gold.csv
93324,2025-10-10,sierra-gold,8432,,13.5,8.283333,3.533333,0.426559,Sierra Gold.csv
93337,2025-10-10,sierra-gold,8433,,10.9,8.266667,2.916667,0.352823,Sierra Gold.csv
93322,2025-10-10,sierra-gold,8472,,3.4,7.516667,1.25,0.166297,Sierra Gold.csv
93316,2025-10-10,sierra-gold,8475,,3.8,7.55,1.35,0.178808,Sierra Gold.csv
93317,2025-10-10,sierra-gold,8480,,3.4,8.566667,1.25,0.145914,Sierra Gold.csv
93569,2025-10-13,sierra-gold,8431,,12.4,8.283333,3.266667,0.394366,Sierra Gold.csv
93571,2025-10-13,sierra-gold,8432,,13.9,8.25,3.583333,0.434343,Sierra Gold.csv
93573,2025-10-13,sierra-gold,8433,,12.3,8.1,3.266667,0.403292,Sierra Gold.csv
93567,2025-10-13,sierra-gold,8472,,4.4,8.433333,1.983333,0.235178,Sierra Gold.csv
93565,2025-10-13,sierra-gold,8475,,4.8,8.516667,2.05,0.240705,Sierra Gold.csv
93566,2025-10-13,sierra-gold,8480,,4.2,8.383333,1.85,0.220676,Sierra Gold.csv
93734,2025-10-14,sierra-gold,8431,,10.7,8.183333,2.7,0.329939,Sierra Gold.csv
93717,2025-10-14,sierra-gold,8432,,12.7,8.083333,3.133333,0.387629,Sierra Gold.csv
93732,2025-10-14,sierra-gold,8433,,11.1,8.216667,2.833333,0.344828,Sierra Gold.csv
93728,2025-10-14,sierra-gold,8472,,3.9,8.383333,1.833333,0.218688,Sierra Gold.csv
93718,2025-10-14,sierra-gold,8475,,4.4,8.4,1.916667,0.228175,Sierra Gold.csv
93727,2025-10-14,sierra-gold,8480,,3.9,8.4,1.8,0.214286,Sierra Gold.csv
93897,2025-10-15,sierra-gold,8431,,5.8,5.466667,1.516667,0.277439,Sierra Gold.csv
93893,2025-10-15,sierra-gold,8432,,7.1,3.516667,1.85,0.526066,Sierra Gold.csv
93895,2025-10-15,sierra-gold,8433,,6.2,5.533333,1.616667,0.292169,Sierra Gold.csv
93867,2025-10-15,sierra-gold,8472,,4.8,8.566667,1.916667,0.223735,Sierra Gold.csv
93866,2025-10-15,sierra-gold,8475,,5.7,8.566667,2.183333,0.254864,Sierra Gold.csv
93870,2025-10-15,sierra-gold,8480,,5.1,8.566667,1.966667,0.229572,Sierra Gold.csv
94174,2025-10-16,sierra-gold,8431,,3,3.15,1.166667,0.37037,Sierra Gold.csv
94172,2025-10-16,sierra-gold,8432,,3.3,3.016667,1.216667,0.403315,Sierra Gold.csv
94173,2025-10-16,sierra-gold,8433,,3,3.183333,1.116667,0.350785,Sierra Gold.csv
94106,2025-10-16,sierra-gold,8472,,4.7,8.5,1.966667,0.231373,Sierra Gold.csv
94091,2025-10-16,sierra-gold,8475,,5.1,8.5,2.066667,0.243137,Sierra Gold.csv
94092,2025-10-16,sierra-gold,8480,,4.4,8.5,1.8,0.211765,Sierra Gold.csv
94295,2025-10-17,sierra-gold,8431,,5.3,8.25,2.033333,0.246465,Sierra Gold.csv
94293,2025-10-17,sierra-gold,8432,,5.6,8.3,2.083333,0.251004,Sierra Gold.csv
94296,2025-10-17,sierra-gold,8433,,5.1,8.283333,1.95,0.235412,Sierra Gold.csv
94289,2025-10-17,sierra-gold,8472,,4.1,8.583333,1.883333,0.219417,Sierra Gold.csv
94280,2025-10-17,sierra-gold,8475,,4.1,8.583333,1.8,0.209709,Sierra Gold.csv
94285,2025-10-17,sierra-gold,8480,,3.7,8.566667,1.65,0.192607,Sierra Gold.csv
94593,2025-10-20,sierra-gold,8431,,4.8,8.133333,1.95,0.239754,Sierra Gold.csv
94592,2025-10-20,sierra-gold,8432,,5.2,7.6,1.983333,0.260965,Sierra Gold.csv
94594,2025-10-20,sierra-gold,8433,,4.8,8.266667,1.9,0.229839,Sierra Gold.csv
94583,2025-10-20,sierra-gold,8472,,9,8.583333,3.133333,0.365049,Sierra Gold.csv
94582,2025-10-20,sierra-gold,8475,,11.1,8.383333,3.666667,0.437376,Sierra Gold.csv
94586,2025-10-20,sierra-gold,8480,,8.8,8.55,3,0.350877,Sierra Gold.csv
94779,2025-10-21,sierra-gold,8431,,4.8,8.3,1.866667,0.2249,Sierra Gold.csv
94766,2025-10-21,sierra-gold,8432,,5.1,8.266667,2.016667,0.243952,Sierra Gold.csv
94781,2025-10-21,sierra-gold,8433,,4.6,8.283333,1.8,0.217304,Sierra Gold.csv
94776,2025-10-21,sierra-gold,8472,,5.3,8.3,2.116667,0.25502,Sierra Gold.csv
94767,2025-10-21,sierra-gold,8475,,5.8,8.45,2.266667,0.268245,Sierra Gold.csv
94774,2025-10-21,sierra-gold,8480,,4.7,8.233333,1.866667,0.226721,Sierra Gold.csv
94964,2025-10-22,sierra-gold,8431,,5.1,8.3,2.033333,0.24498,Sierra Gold.csv
94955,2025-10-22,sierra-gold,8432,,4.6,8.25,1.833333,0.222222,Sierra Gold.csv
94962,2025-10-22,sierra-gold,8433,,4.3,8.283333,1.716667,0.207243,Sierra Gold.csv
94954,2025-10-22,sierra-gold,8472,,5.2,8.6,1.95,0.226744,Sierra Gold.csv
94947,2025-10-22,sierra-gold,8475,,5.5,8.583333,2,0.23301,Sierra Gold.csv
94950,2025-10-22,sierra-gold,8480,,3.9,8.533333,1.483333,0.173828,Sierra Gold.csv
95125,2025-10-23,sierra-gold,8431,,3.4,8.3,1.466667,0.176707,Sierra Gold.csv
95117,2025-10-23,sierra-gold,8432,,3.6,8.1,1.483333,0.183128,Sierra Gold.csv
95126,2025-10-23,sierra-gold,8433,,3.7,8.283333,1.583333,0.191147,Sierra Gold.csv
95110,2025-10-23,sierra-gold,8472,,6,8.616667,2.35,0.272727,Sierra Gold.csv
95104,2025-10-23,sierra-gold,8475,,7.8,8.616667,2.733333,0.317215,Sierra Gold.csv
95107,2025-10-23,sierra-gold,8480,,6.2,8.616667,2.466667,0.286267,Sierra Gold.csv
95292,2025-10-24,sierra-gold,8431,,1.9,3.733333,0.766667,0.205357,Sierra Gold.csv
95288,2025-10-24,sierra-gold,8432,,1.8,3.733333,0.716667,0.191964,Sierra Gold.csv
95301,2025-10-24,sierra-gold,8433,,1.5,3.666667,0.65,0.177273,Sierra Gold.csv
95276,2025-10-24,sierra-gold,8472,,1,4.566667,0.4,0.087591,Sierra Gold.csv
95275,2025-10-24,sierra-gold,8475,,1.3,4.383333,0.5,0.114068,Sierra Gold.csv
95277,2025-10-24,sierra-gold,8480,,1.5,4.4,0.55,0.125,Sierra Gold.csv
95483,2025-10-27,sierra-gold,8431,,3.5,8.3,1.466667,0.176707,Sierra Gold.csv
95480,2025-10-27,sierra-gold,8432,,3.2,8.233333,1.35,0.163968,Sierra Gold.csv
95484,2025-10-27,sierra-gold,8433,,3.5,8.283333,1.483333,0.179074,Sierra Gold.csv
95473,2025-10-27,sierra-gold,8472,,5.5,8.566667,2.266667,0.264591,Sierra Gold.csv
95472,2025-10-27,sierra-gold,8475,,5.9,8.566667,2.366667,0.276265,Sierra Gold.csv
95475,2025-10-27,sierra-gold,8480,,5.7,8.583333,2.3,0.267961,Sierra Gold.csv
95626,2025-10-28,sierra-gold,8431,,3.8,8.283333,1.5,0.181087,Sierra Gold.csv
95621,2025-10-28,sierra-gold,8432,,4.3,8.266667,1.633333,0.197581,Sierra Gold.csv
95631,2025-10-28,sierra-gold,8433,,4,8.283333,1.55,0.187123,Sierra Gold.csv
95617,2025-10-28,sierra-gold,8472,,4.7,8.583333,1.933333,0.225243,Sierra Gold.csv
95614,2025-10-28,sierra-gold,8475,,5.6,8.583333,2.066667,0.240777,Sierra Gold.csv
95616,2025-10-28,sierra-gold,8480,,5.7,8.6,2.266667,0.263566,Sierra Gold.csv
95800,2025-10-29,sierra-gold,8431,,4.1,8.283333,1.683333,0.203219,Sierra Gold.csv
95798,2025-10-29,sierra-gold,8432,,4.2,8.216667,1.683333,0.204868,Sierra Gold.csv
95802,2025-10-29,sierra-gold,8433,,4.3,8.283333,1.716667,0.207243,Sierra Gold.csv
95797,2025-10-29,sierra-gold,8472,,6.8,8.6,2.766667,0.321705,Sierra Gold.csv
95792,2025-10-29,sierra-gold,8475,,7.5,8.616667,2.966667,0.344294,Sierra Gold.csv
95796,2025-10-29,sierra-gold,8480,,7,8.616667,2.75,0.319149,Sierra Gold.csv
95978,2025-10-30,sierra-gold,8431,,3.5,7.883333,1.133333,0.143763,Sierra Gold.csv
95975,2025-10-30,sierra-gold,8432,,4.1,8.366667,1.316667,0.157371,Sierra Gold.csv
95979,2025-10-30,sierra-gold,8433,,3.6,8.066667,1.25,0.154959,Sierra Gold.csv
95968,2025-10-30,sierra-gold,8472,,7.3,8.666667,2.766667,0.319231,Sierra Gold.csv
95965,2025-10-30,sierra-gold,8475,,7.8,8.6,2.9,0.337209,Sierra Gold.csv
95966,2025-10-30,sierra-gold,8480,,6.7,8.683333,2.5,0.287908,Sierra Gold.csv
96190,2025-10-31,sierra-gold,8431,,0,11,0,0,Sierra Gold.csv
96192,2025-10-31,sierra-gold,8432,,0,11,0,0,Sierra Gold.csv
96196,2025-10-31,sierra-gold,8433,,0,11,0,0,Sierra Gold.csv
96195,2025-10-31,sierra-gold,8472,,0,10.983333,0,0,Sierra Gold.csv
96193,2025-10-31,sierra-gold,8475,,0,10.983333,0,0,Sierra Gold.csv
96194,2025-10-31,sierra-gold,8480,,0,10.983333,0,0,Sierra Gold.csv
96226,2025-11-01,sierra-gold,8431,,0,22.916667,0,0,Sierra Gold.csv
96224,2025-11-01,sierra-gold,8432,,0,22.916667,0,0,Sierra Gold.csv
96228,2025-11-01,sierra-gold,8433,,0,22.916667,0,0,Sierra Gold.csv
