Item,Date,Location,Robot,Miles Traveled during day,Robot Time On During Day,Robot Time In Motion During Day
75913,5/26/2025,sierra-gold,8433,3.8,8:24,1:20
75912,5/26/2025,sierra-gold,8472,3.4,8:39,1:15
75910,5/26/2025,sierra-gold,8475,4.4,8:36,2:11
75915,5/26/2025,sierra-gold,8480,4.6,8:42,1:49
75693,5/23/2025,sierra-gold,8431,5.0,8:34,1:59
75687,5/23/2025,sierra-gold,8432,4.8,8:34,1:41
75691,5/23/2025,sierra-gold,8433,4.9,8:33,1:43
75688,5/23/2025,sierra-gold,8472,4.9,8:39,1:45
75695,5/23/2025,sierra-gold,8475,4.6,8:25,1:50
75715,5/23/2025,sierra-gold,8480,4.9,8:28,1:51
75556,5/22/2025,sierra-gold,8431,4.9,8:28,1:47
75565,5/22/2025,sierra-gold,8432,8.2,8:32,2:34
75568,5/22/2025,sierra-gold,8433,7.8,8:32,2:26
75566,5/22/2025,sierra-gold,8472,8.1,8:32,2:35
75537,5/22/2025,sierra-gold,8475,5.0,8:22,1:46
75563,5/22/2025,sierra-gold,8480,5.0,8:23,1:41
75386,5/21/2025,sierra-gold,8431,6.9,8:22,2:29
75382,5/21/2025,sierra-gold,8432,4.1,8:43,1:33
75383,5/21/2025,sierra-gold,8433,4.7,8:45,1:45
75388,5/21/2025,sierra-gold,8472,5.5,8:33,2:06
75384,5/21/2025,sierra-gold,8475,6.6,8:14,2:21
75387,5/21/2025,sierra-gold,8480,6.3,8:06,2:10
75234,5/20/2025,sierra-gold,8431,4.8,7:42,1:37
75224,5/20/2025,sierra-gold,8432,0.8,8:16,0:18
75228,5/20/2025,sierra-gold,8433,0.7,8:17,0:16
75226,5/20/2025,sierra-gold,8472,0.9,8:17,0:21
75217,5/20/2025,sierra-gold,8475,4.7,7:38,1:40
75244,5/20/2025,sierra-gold,8480,5.6,7:43,1:47
75083,5/19/2025,sierra-gold,8431,6.4,8:02,1:56
75079,5/19/2025,sierra-gold,8432,5.2,8:16,1:42
75081,5/19/2025,sierra-gold,8433,5.1,8:13,1:37
75080,5/19/2025,sierra-gold,8472,4.9,8:18,1:38
75074,5/19/2025,sierra-gold,8475,6.8,8:09,2:10
75085,5/19/2025,sierra-gold,8480,7.0,8:10,2:05
74876,5/16/2025,sierra-gold,8431,7.5,8:13,2:12
74887,5/16/2025,sierra-gold,8432,8.2,8:27,2:44
74889,5/16/2025,sierra-gold,8433,7.5,8:26,2:31
74888,5/16/2025,sierra-gold,8472,7.8,8:37,2:37
74861,5/16/2025,sierra-gold,8475,6.8,8:16,2:01
74885,5/16/2025,sierra-gold,8480,6.7,8:00,1:57
74757,5/15/2025,sierra-gold,8431,6.8,8:25,2:06
74768,5/15/2025,sierra-gold,8432,5.4,8:16,1:57
74770,5/15/2025,sierra-gold,8433,6.0,8:17,2:11
74769,5/15/2025,sierra-gold,8472,5.4,8:19,1:56
74750,5/15/2025,sierra-gold,8475,6.9,8:14,2:05
74763,5/15/2025,sierra-gold,8480,7.3,8:30,2:12
74625,5/14/2025,sierra-gold,8431,5.5,8:04,1:42
74615,5/14/2025,sierra-gold,8432,5.1,8:37,1:38
74617,5/14/2025,sierra-gold,8433,5.6,8:35,1:44
74616,5/14/2025,sierra-gold,8472,5.6,8:38,1:43
74629,5/14/2025,sierra-gold,8475,5.4,8:29,1:39
74628,5/14/2025,sierra-gold,8480,5.7,8:16,1:40
74498,5/13/2025,sierra-gold,8431,3.3,5:19,0:57
74509,5/13/2025,sierra-gold,8432,4.8,7:42,1:32
74511,5/13/2025,sierra-gold,8433,4.4,7:43,1:27
74510,5/13/2025,sierra-gold,8472,5.2,7:40,1:46
74484,5/13/2025,sierra-gold,8475,7.0,8:39,2:05
74506,5/13/2025,sierra-gold,8480,7.1,8:08,2:06
74341,5/12/2025,sierra-gold,8431,4.2,6:00,1:35
74333,5/12/2025,sierra-gold,8432,4.6,8:46,1:50
74335,5/12/2025,sierra-gold,8433,4.3,8:54,2:01
74334,5/12/2025,sierra-gold,8472,4.7,8:21,1:52
74336,5/12/2025,sierra-gold,8475,5.6,8:10,2:26
74345,5/12/2025,sierra-gold,8480,7.3,8:29,2:20
74223,5/9/2025,sierra-gold,8431,2.0,3:34,0:37
74159,5/9/2025,sierra-gold,8432,4.6,8:20,1:38
74161,5/9/2025,sierra-gold,8433,3.7,8:21,1:24
74160,5/9/2025,sierra-gold,8472,4.1,8:29,1:27
74222,5/9/2025,sierra-gold,8475,4.4,6:09,1:17
74224,5/9/2025,sierra-gold,8480,3.8,5:41,1:08
74043,5/8/2025,sierra-gold,8431,5.1,8:19,1:36
74029,5/8/2025,sierra-gold,8432,4.8,8:26,1:43
74031,5/8/2025,sierra-gold,8433,4.8,8:23,1:51
74030,5/8/2025,sierra-gold,8472,4.5,8:18,1:35
74034,5/8/2025,sierra-gold,8475,5.3,8:18,1:44
74048,5/8/2025,sierra-gold,8480,5.9,8:38,1:47
73890,5/7/2025,sierra-gold,8431,5.9,7:55,1:49
73887,5/7/2025,sierra-gold,8432,3.1,8:16,1:04
73889,5/7/2025,sierra-gold,8433,3.0,8:27,1:07
73888,5/7/2025,sierra-gold,8472,5.0,8:30,1:59
73885,5/7/2025,sierra-gold,8475,6.0,8:17,1:52
73892,5/7/2025,sierra-gold,8480,5.9,8:05,1:49
73753,5/6/2025,sierra-gold,8431,5.2,7:48,1:34
73814,5/6/2025,sierra-gold,8472,1.0,1:09,0:20
73752,5/6/2025,sierra-gold,8475,5.3,7:58,1:33
73755,5/6/2025,sierra-gold,8480,5.4,8:11,1:36
73663,5/5/2025,sierra-gold,8431,6.0,5:31,1:59
73635,5/5/2025,sierra-gold,8432,0.0,8:16,0:00
73636,5/5/2025,sierra-gold,8472,0.0,8:17,0:00
73662,5/5/2025,sierra-gold,8475,5.7,5:27,1:40
73664,5/5/2025,sierra-gold,8480,6.0,5:37,1:46
73509,5/2/2025,sierra-gold,8431,3.5,7:13,1:06
73501,5/2/2025,sierra-gold,8432,4.7,8:31,1:41
73503,5/2/2025,sierra-gold,8433,3.6,8:32,1:54
73502,5/2/2025,sierra-gold,8472,5.2,8:43,1:57
73505,5/2/2025,sierra-gold,8475,4.1,8:28,1:16
73511,5/2/2025,sierra-gold,8480,3.4,8:19,1:04
73403,5/1/2025,sierra-gold,8431,5.9,8:09,1:45
73431,5/1/2025,sierra-gold,8432,2.1,4:39,0:48
73433,5/1/2025,sierra-gold,8433,2.3,4:51,0:48
73432,5/1/2025,sierra-gold,8472,2.0,4:31,0:42
73401,5/1/2025,sierra-gold,8475,6.2,8:35,1:48
73405,5/1/2025,sierra-gold,8480,6.3,8:39,1:56
73313,4/30/2025,sierra-gold,8431,7.6,8:32,2:29
73305,4/30/2025,sierra-gold,8432,6.1,8:29,1:55
73309,4/30/2025,sierra-gold,8433,3.1,6:29,1:06
73306,4/30/2025,sierra-gold,8472,5.2,8:26,1:37
73311,4/30/2025,sierra-gold,8475,6.8,8:02,2:15
73314,4/30/2025,sierra-gold,8480,6.9,8:05,2:00
73218,4/29/2025,sierra-gold,8431,8.8,8:31,2:36
73212,4/29/2025,sierra-gold,8432,8.5,8:57,2:42
73214,4/29/2025,sierra-gold,8433,4.8,8:39,1:39
73213,4/29/2025,sierra-gold,8472,3.6,8:37,1:08
73217,4/29/2025,sierra-gold,8475,7.8,8:03,2:18
73220,4/29/2025,sierra-gold,8480,8.4,8:10,2:23
73120,4/28/2025,sierra-gold,8431,6.8,8:12,2:24
73117,4/28/2025,sierra-gold,8432,6.9,8:16,2:22
73119,4/28/2025,sierra-gold,8433,4.7,8:15,1:43
73118,4/28/2025,sierra-gold,8472,4.2,8:14,1:28
73116,4/28/2025,sierra-gold,8475,7.1,8:18,2:28
73121,4/28/2025,sierra-gold,8480,7.8,8:17,2:24
72967,4/25/2025,sierra-gold,8432,3.9,5:34,1:31
72928,4/25/2025,sierra-gold,8433,1.6,8:02,0:38
72927,4/25/2025,sierra-gold,8472,5.5,8:33,2:06
72929,4/25/2025,sierra-gold,8480,6.4,8:34,2:18
72837,4/24/2025,sierra-gold,8431,6.0,8:29,2:01
72832,4/24/2025,sierra-gold,8432,5.0,8:11,1:41
72834,4/24/2025,sierra-gold,8433,1.8,8:11,0:46
72833,4/24/2025,sierra-gold,8472,2.5,8:21,1:02
72836,4/24/2025,sierra-gold,8475,5.6,8:31,2:06
72835,4/24/2025,sierra-gold,8480,2.3,8:22,0:57
72717,4/23/2025,sierra-gold,8431,6.4,7:36,2:08
72714,4/23/2025,sierra-gold,8432,6.5,7:47,2:20
72716,4/23/2025,sierra-gold,8433,2.9,7:33,1:15
72715,4/23/2025,sierra-gold,8472,7.1,7:53,2:27
72713,4/23/2025,sierra-gold,8475,3.5,7:30,1:33
72718,4/23/2025,sierra-gold,8480,3.8,7:36,1:43
72607,4/22/2025,sierra-gold,8431,2.5,8:14,1:01
72604,4/22/2025,sierra-gold,8432,6.0,8:23,2:23
72605,4/22/2025,sierra-gold,8433,0.0,7:46,0:00
72606,4/22/2025,sierra-gold,8472,5.2,8:13,2:13
72603,4/22/2025,sierra-gold,8475,3.4,7:44,1:31
72638,4/22/2025,sierra-gold,8480,0.0,4:18,0:00
72446,4/21/2025,sierra-gold,8431,7.6,8:11,2:36
72442,4/21/2025,sierra-gold,8432,0.1,8:32,0:04
72443,4/21/2025,sierra-gold,8433,0.0,8:33,0:00
72445,4/21/2025,sierra-gold,8472,6.8,7:58,2:24
72444,4/21/2025,sierra-gold,8475,7.7,8:18,2:31
72235,4/18/2025,sierra-gold,8431,5.2,8:18,1:55
72229,4/18/2025,sierra-gold,8432,0.3,8:39,0:08
72230,4/18/2025,sierra-gold,8433,0.0,8:40,0:00
72234,4/18/2025,sierra-gold,8472,5.0,8:04,1:45
72232,4/18/2025,sierra-gold,8475,5.2,8:06,1:49
72116,4/17/2025,sierra-gold,8431,7.5,8:18,2:15
72111,4/17/2025,sierra-gold,8432,0.3,8:44,0:08
72112,4/17/2025,sierra-gold,8433,2.4,9:45,0:52
72115,4/17/2025,sierra-gold,8472,6.0,8:05,1:49
72114,4/17/2025,sierra-gold,8475,8.0,8:05,2:23
72150,4/17/2025,sierra-gold,8480,2.0,5:02,0:50
71974,4/16/2025,sierra-gold,8431,5.2,7:43,2:27
72032,4/16/2025,sierra-gold,8433,1.3,2:31,0:30
71973,4/16/2025,sierra-gold,8472,5.1,7:52,2:22
71970,4/16/2025,sierra-gold,8475,4.8,7:39,2:13
71858,4/15/2025,sierra-gold,8431,6.0,8:16,2:48
71856,4/15/2025,sierra-gold,8432,1.6,4:14,0:51
71854,4/15/2025,sierra-gold,8433,2.6,8:30,0:57
71853,4/15/2025,sierra-gold,8472,4.6,8:06,2:07
71855,4/15/2025,sierra-gold,8475,6.0,8:05,2:47
71748,4/14/2025,sierra-gold,8431,6.8,8:30,2:25
71751,4/14/2025,sierra-gold,8432,7.2,8:00,2:29
71747,4/14/2025,sierra-gold,8433,6.0,8:30,2:06
71752,4/14/2025,sierra-gold,8472,5.5,8:17,2:07
71750,4/14/2025,sierra-gold,8475,6.9,8:05,2:25
71699,4/13/2025,sierra-gold,8472,0.0,0:01,0:00
71611,4/11/2025,sierra-gold,8431,7.4,7:49,2:43
71608,4/11/2025,sierra-gold,8432,8.1,9:11,2:42
71605,4/11/2025,sierra-gold,8433,7.6,8:10,2:38
71610,4/11/2025,sierra-gold,8472,7.3,8:16,2:26
71603,4/11/2025,sierra-gold,8475,7.4,8:25,2:26
71516,4/10/2025,sierra-gold,8431,3.3,8:31,1:11
71523,4/10/2025,sierra-gold,8432,6.0,8:35,2:16
71515,4/10/2025,sierra-gold,8433,5.8,9:00,2:02
71514,4/10/2025,sierra-gold,8472,4.5,8:40,1:44
71522,4/10/2025,sierra-gold,8475,5.7,8:19,2:10
71517,4/10/2025,sierra-gold,8480,0.6,8:58,0:19
71425,4/9/2025,sierra-gold,8431,3.3,8:08,1:29
71419,4/9/2025,sierra-gold,8432,2.1,8:43,1:07
71414,4/9/2025,sierra-gold,8433,6.8,8:25,2:32
71422,4/9/2025,sierra-gold,8472,2.1,8:27,1:08
71413,4/9/2025,sierra-gold,8475,6.1,8:38,2:08
71417,4/9/2025,sierra-gold,8480,3.4,8:23,1:28
71316,4/8/2025,sierra-gold,8431,2.6,8:26,1:20
71314,4/8/2025,sierra-gold,8432,2.2,8:09,1:06
71353,4/8/2025,sierra-gold,8433,2.9,3:59,1:05
71315,4/8/2025,sierra-gold,8472,2.4,8:29,1:13
71352,4/8/2025,sierra-gold,8475,2.9,4:05,0:57
71354,4/8/2025,sierra-gold,8480,3.2,4:02,1:08
71206,4/7/2025,sierra-gold,8431,2.3,8:16,1:05
71205,4/7/2025,sierra-gold,8433,2.7,8:23,1:19
71204,4/7/2025,sierra-gold,8472,2.4,8:26,1:06
71058,4/4/2025,sierra-gold,8431,3.5,8:15,1:12
71055,4/4/2025,sierra-gold,8432,5.4,7:09,1:57
71057,4/4/2025,sierra-gold,8433,2.8,8:20,1:00
71056,4/4/2025,sierra-gold,8472,2.5,8:18,0:54
71054,4/4/2025,sierra-gold,8475,6.1,7:44,2:10
71071,4/4/2025,sierra-gold,8480,5.5,8:02,2:08
70959,4/3/2025,sierra-gold,8431,4.2,8:14,1:31
70949,4/3/2025,sierra-gold,8432,3.8,8:34,1:21
70848,4/3/2025,sierra-gold,8433,0.3,4:46,0:06
70952,4/3/2025,sierra-gold,8472,3.7,8:34,1:21
70976,4/3/2025,sierra-gold,8475,0.3,2:03,0:08
70977,4/3/2025,sierra-gold,8480,0.3,3:12,0:07
70751,4/2/2025,sierra-gold,8431,5.0,8:08,1:49
70701,4/2/2025,sierra-gold,8432,3.1,3:54,1:05
70711,4/2/2025,sierra-gold,8432,6.6,8:28,2:15
70721,4/2/2025,sierra-gold,8432,3.1,3:54,1:05
70731,4/2/2025,sierra-gold,8432,3.1,3:54,1:05
70745,4/2/2025,sierra-gold,8433,0.3,6:47,0:08
70736,4/2/2025,sierra-gold,8472,4.8,8:01,1:46
70891,4/1/2025,sierra-gold,8431,5.9,8:33,2:13
70887,4/1/2025,sierra-gold,8432,5.1,8:28,1:53
70889,4/1/2025,sierra-gold,8433,1.8,3:57,0:46
70888,4/1/2025,sierra-gold,8472,5.2,8:14,1:55
70876,4/1/2025,sierra-gold,8475,2.8,8:37,1:05
70882,4/1/2025,sierra-gold,8480,4.4,8:36,1:47
70636,3/31/2025,sierra-gold,8431,2.1,4:56,0:49
70634,3/31/2025,sierra-gold,8432,7.1,8:25,2:34
70639,3/31/2025,sierra-gold,8433,1.8,2:34,0:44
70635,3/31/2025,sierra-gold,8472,7.0,8:25,2:38
70627,3/31/2025,sierra-gold,8475,7.2,8:53,2:47
70632,3/31/2025,sierra-gold,8480,7.7,8:40,2:59
70495,3/28/2025,sierra-gold,8431,4.7,8:30,1:40
70491,3/28/2025,sierra-gold,8432,6.5,8:22,2:13
70501,3/28/2025,sierra-gold,8433,2.9,8:06,1:08
70492,3/28/2025,sierra-gold,8472,5.6,8:06,2:04
70489,3/28/2025,sierra-gold,8475,2.7,7:53,1:04
70498,3/28/2025,sierra-gold,8480,3.5,7:59,1:20
70409,3/27/2025,sierra-gold,8431,5.6,8:18,1:59
70405,3/27/2025,sierra-gold,8432,5.3,8:17,1:52
70407,3/27/2025,sierra-gold,8433,4.7,8:16,1:50
70406,3/27/2025,sierra-gold,8472,5.7,8:18,2:01
70403,3/27/2025,sierra-gold,8475,4.6,8:05,1:44
70411,3/27/2025,sierra-gold,8480,4.4,8:01,1:43
70328,3/26/2025,sierra-gold,8431,6.0,8:33,1:58
70325,3/26/2025,sierra-gold,8432,5.8,8:29,1:46
70327,3/26/2025,sierra-gold,8433,1.0,7:54,0:26
70326,3/26/2025,sierra-gold,8472,5.5,1:59,1:48
70324,3/26/2025,sierra-gold,8475,1.7,7:56,0:19
70329,3/26/2025,sierra-gold,8480,1.6,7:50,0:24
70256,3/25/2025,sierra-gold,8431,4.7,8:20,1:32
70260,3/25/2025,sierra-gold,8432,3.7,4:46,1:02
70246,3/25/2025,sierra-gold,8433,0.0,7:50,0:00
70254,3/25/2025,sierra-gold,8472,4.4,8:28,1:29
70245,3/25/2025,sierra-gold,8475,0.1,7:50,0:06
70248,3/25/2025,sierra-gold,8480,0.2,7:51,0:07
70171,3/24/2025,sierra-gold,8431,5.6,8:55,1:48
70169,3/24/2025,sierra-gold,8432,5.5,8:27,1:41
70150,3/24/2025,sierra-gold,8433,2.3,8:00,0:50
70170,3/24/2025,sierra-gold,8472,4.8,8:19,1:35
70147,3/24/2025,sierra-gold,8475,1.9,8:01,0:43
70151,3/24/2025,sierra-gold,8480,1.6,8:04,0:37
70036,3/21/2025,sierra-gold,8431,5.4,8:17,1:48
70033,3/21/2025,sierra-gold,8432,5.4,8:20,1:39
70023,3/21/2025,sierra-gold,8433,5.9,8:05,2:05
70034,3/21/2025,sierra-gold,8472,5.7,8:14,1:52
70020,3/21/2025,sierra-gold,8475,5.8,8:07,1:57
70025,3/21/2025,sierra-gold,8480,5.8,8:01,2:03
69953,3/20/2025,sierra-gold,8431,5.8,8:38,1:56
69951,3/20/2025,sierra-gold,8432,5.4,8:17,1:42
69932,3/20/2025,sierra-gold,8433,8.7,8:39,3:01
69952,3/20/2025,sierra-gold,8472,5.1,8:12,1:47
69931,3/20/2025,sierra-gold,8475,8.4,8:44,2:47
69933,3/20/2025,sierra-gold,8480,8.5,8:44,2:56
69856,3/19/2025,sierra-gold,8431,2.6,6:21,0:51
69842,3/19/2025,sierra-gold,8432,2.6,7:54,0:46
69845,3/19/2025,sierra-gold,8433,2.7,8:51,1:05
69843,3/19/2025,sierra-gold,8472,2.4,7:52,0:47
69841,3/19/2025,sierra-gold,8475,4.5,8:03,1:22
69847,3/19/2025,sierra-gold,8480,5.8,8:22,1:45
69752,3/18/2025,sierra-gold,8431,4.3,7:13,1:31
69750,3/18/2025,sierra-gold,8432,5.3,11:49,1:44
69747,3/18/2025,sierra-gold,8433,2.5,9:06,0:55
69751,3/18/2025,sierra-gold,8472,5.3,8:40,1:52
69745,3/18/2025,sierra-gold,8475,4.1,8:22,1:30
69749,3/18/2025,sierra-gold,8480,4.7,12:02,1:43
69661,3/17/2025,sierra-gold,8431,5.8,8:03,2:00
69658,3/17/2025,sierra-gold,8432,5.9,8:16,1:54
69650,3/17/2025,sierra-gold,8433,5.2,8:17,1:57
69659,3/17/2025,sierra-gold,8472,5.9,8:36,1:58
69649,3/17/2025,sierra-gold,8475,5.5,8:15,2:01
69653,3/17/2025,sierra-gold,8480,5.6,8:22,1:59
69509,3/14/2025,sierra-gold,8431,3.6,7:12,1:20
69504,3/14/2025,sierra-gold,8432,5.3,8:18,1:40
69510,3/14/2025,sierra-gold,8433,5.3,7:52,1:51
69500,3/14/2025,sierra-gold,8472,5.3,8:26,1:50
69499,3/14/2025,sierra-gold,8475,3.2,6:14,1:00
69502,3/14/2025,sierra-gold,8480,5.9,8:29,1:49
69432,3/13/2025,sierra-gold,8431,4.6,8:02,1:29
69429,3/13/2025,sierra-gold,8432,5.6,8:31,1:39
69436,3/13/2025,sierra-gold,8433,1.8,6:25,0:41
69427,3/13/2025,sierra-gold,8475,5.2,8:31,1:33
69339,3/12/2025,sierra-gold,8431,4.9,7:58,1:33
69341,3/12/2025,sierra-gold,8432,5.7,8:04,1:39
69371,3/12/2025,sierra-gold,8433,0.2,0:24,0:05
69336,3/12/2025,sierra-gold,8475,5.6,8:01,1:45
69244,3/11/2025,sierra-gold,8431,4.7,8:15,1:27
69239,3/11/2025,sierra-gold,8432,4.0,8:17,1:09
69243,3/11/2025,sierra-gold,8433,2.1,8:04,0:54
69242,3/11/2025,sierra-gold,8472,4.3,8:20,1:32
69249,3/11/2025,sierra-gold,8475,5.7,8:13,1:40
69245,3/11/2025,sierra-gold,8480,5.2,8:09,1:43
69173,3/10/2025,sierra-gold,8431,6.3,8:22,2:00
69170,3/10/2025,sierra-gold,8432,5.6,8:07,1:37
69172,3/10/2025,sierra-gold,8433,0.3,8:20,0:08
69186,3/10/2025,sierra-gold,8472,0.2,0:49,0:06
69169,3/10/2025,sierra-gold,8475,1.9,9:07,0:34
69174,3/10/2025,sierra-gold,8480,0.0,7:48,0:00
69045,3/7/2025,sierra-gold,8431,4.4,5:55,1:25
69043,3/7/2025,sierra-gold,8432,6.1,8:19,1:55
69065,3/7/2025,sierra-gold,8433,2.3,3:38,0:47
69038,3/7/2025,sierra-gold,8472,8.1,8:27,2:39
69042,3/7/2025,sierra-gold,8475,6.9,8:29,2:13
69041,3/7/2025,sierra-gold,8480,9.9,8:33,3:04
68952,3/6/2025,sierra-gold,8431,5.2,8:37,1:50
68951,3/6/2025,sierra-gold,8432,4.5,8:18,1:30
68963,3/6/2025,sierra-gold,8433,1.4,8:48,0:31
68959,3/6/2025,sierra-gold,8472,5.3,7:36,1:49
68957,3/6/2025,sierra-gold,8475,4.7,8:03,1:37
68953,3/6/2025,sierra-gold,8480,5.8,7:45,1:50
68873,3/5/2025,sierra-gold,8431,5.4,7:49,1:56
68870,3/5/2025,sierra-gold,8432,5.5,7:38,1:56
68872,3/5/2025,sierra-gold,8433,3.7,8:50,1:19
68876,3/5/2025,sierra-gold,8472,3.7,7:41,1:21
68875,3/5/2025,sierra-gold,8475,3.0,7:42,1:06
68877,3/5/2025,sierra-gold,8480,3.0,7:19,1:01
68787,3/4/2025,sierra-gold,8431,4.2,6:53,1:28
68803,3/4/2025,sierra-gold,8432,3.4,6:03,1:12
68794,3/4/2025,sierra-gold,8433,3.1,6:46,1:08
68793,3/4/2025,sierra-gold,8472,0.5,2:35,0:13
68792,3/4/2025,sierra-gold,8475,3.9,8:48,1:23
68796,3/4/2025,sierra-gold,8480,0.2,1:17,0:05
68700,3/3/2025,sierra-gold,8431,6.2,9:36,2:06
68697,3/3/2025,sierra-gold,8432,6.6,9:35,2:10
68698,3/3/2025,sierra-gold,8433,2.7,8:48,0:58
68736,3/3/2025,sierra-gold,8472,0.0,2:31,0:01
68735,3/3/2025,sierra-gold,8475,0.0,2:33,0:02
68724,3/3/2025,sierra-gold,8480,0.1,5:11,0:05
68553,2/28/2025,sierra-gold,8431,5.2,8:21,1:41
68549,2/28/2025,sierra-gold,8432,4.5,8:11,1:23
68550,2/28/2025,sierra-gold,8433,4.0,8:14,1:21
68467,2/27/2025,sierra-gold,8431,6.0,8:35,1:54
68465,2/27/2025,sierra-gold,8432,6.8,8:34,2:01
68466,2/27/2025,sierra-gold,8433,6.9,8:38,2:10
68376,2/26/2025,sierra-gold,8431,6.9,8:24,2:14
68372,2/26/2025,sierra-gold,8432,5.4,8:33,1:40
68374,2/26/2025,sierra-gold,8433,5.1,8:25,1:39
68280,2/25/2025,sierra-gold,8431,10.3,8:32,3:09
68278,2/25/2025,sierra-gold,8432,9.9,8:24,2:58
68279,2/25/2025,sierra-gold,8433,2.7,8:13,1:00
68201,2/24/2025,sierra-gold,8431,9.7,8:24,2:52
68236,2/24/2025,sierra-gold,8432,2.3,1:58,0:38
68200,2/24/2025,sierra-gold,8433,10.2,8:25,3:02
68068,2/21/2025,sierra-gold,8431,8.1,8:30,2:28
68066,2/21/2025,sierra-gold,8432,3.7,7:02,1:09
68067,2/21/2025,sierra-gold,8433,6.4,9:19,1:57
68000,2/20/2025,sierra-gold,8431,6.1,8:20,1:55
67996,2/20/2025,sierra-gold,8432,5.9,8:15,1:47
67998,2/20/2025,sierra-gold,8433,5.8,8:34,1:47
67949,2/19/2025,sierra-gold,8431,8.2,8:12,2:29
67944,2/19/2025,sierra-gold,8432,7.6,8:38,2:13
67947,2/19/2025,sierra-gold,8433,1.9,8:31,0:48
67916,2/19/2025,sierra-gold,8472,0.0,12:03,0:00
67886,2/18/2025,sierra-gold,8431,5.1,8:07,1:45
67884,2/18/2025,sierra-gold,8432,5.3,8:02,1:48
67885,2/18/2025,sierra-gold,8433,4.0,8:15,1:19
67906,2/18/2025,sierra-gold,8472,0.0,10:26,0:01
67897,2/18/2025,sierra-gold,8475,0.0,3:52,0:01
67811,2/17/2025,sierra-gold,8431,4.3,7:47,1:26
67808,2/17/2025,sierra-gold,8432,5.0,8:13,1:37
67810,2/17/2025,sierra-gold,8433,5.1,8:08,1:39
67713,2/14/2025,sierra-gold,8431,4.4,8:17,1:32
67711,2/14/2025,sierra-gold,8432,4.7,8:07,1:34
67712,2/14/2025,sierra-gold,8433,4.0,8:18,1:23
67631,2/13/2025,sierra-gold,8431,7.3,8:06,2:23
67629,2/13/2025,sierra-gold,8432,7.2,8:01,2:22
67632,2/13/2025,sierra-gold,8433,1.3,8:19,0:28
67575,2/12/2025,sierra-gold,8431,0.3,5:13,0:10
67594,2/12/2025,sierra-gold,8433,0.1,0:48,0:03
67513,2/11/2025,sierra-gold,8431,1.0,5:25,0:23
67511,2/11/2025,sierra-gold,8432,1.6,5:24,0:33
67512,2/11/2025,sierra-gold,8433,1.0,5:24,0:25
67452,2/10/2025,sierra-gold,8431,1.1,7:26,0:29
67450,2/10/2025,sierra-gold,8432,1.6,7:27,0:35
67451,2/10/2025,sierra-gold,8433,1.9,7:36,0:43
67333,2/7/2025,sierra-gold,8431,5.0,8:20,1:44
67331,2/7/2025,sierra-gold,8432,4.5,8:18,1:29
67332,2/7/2025,sierra-gold,8433,5.1,7:54,1:38
67272,2/6/2025,sierra-gold,8431,5.2,6:06,1:44
67271,2/6/2025,sierra-gold,8432,4.5,5:59,1:22
67270,2/6/2025,sierra-gold,8433,2.7,5:52,0:52
67013,2/5/2025,sierra-gold,8431,0.8,0:42,0:16
67033,2/5/2025,sierra-gold,8431,6.5,8:05,2:09
67053,2/5/2025,sierra-gold,8431,0.8,0:42,0:16
67073,2/5/2025,sierra-gold,8431,0.8,0:42,0:16
67018,2/5/2025,sierra-gold,8432,0.1,0:41,0:03
67038,2/5/2025,sierra-gold,8432,6.1,8:25,1:52
67058,2/5/2025,sierra-gold,8432,0.1,0:41,0:03
67078,2/5/2025,sierra-gold,8432,0.1,0:41,0:03
67024,2/5/2025,sierra-gold,8433,0.3,0:41,0:09
67044,2/5/2025,sierra-gold,8433,5.5,8:07,1:45
67064,2/5/2025,sierra-gold,8433,0.3,0:41,0:09
67084,2/5/2025,sierra-gold,8433,0.3,0:41,0:09
67159,2/4/2025,sierra-gold,8431,8.0,8:21,2:39
67157,2/4/2025,sierra-gold,8432,6.0,8:07,1:52
67158,2/4/2025,sierra-gold,8433,3.3,8:12,1:11
66984,2/3/2025,sierra-gold,8431,6.3,8:31,1:59
66982,2/3/2025,sierra-gold,8432,6.3,8:39,1:58
66983,2/3/2025,sierra-gold,8433,3.9,8:42,1:23
66803,1/31/2025,sierra-gold,8431,5.8,8:34,2:01
66800,1/31/2025,sierra-gold,8432,5.7,8:23,1:44
66802,1/31/2025,sierra-gold,8433,4.9,10:21,1:40
66715,1/30/2025,sierra-gold,8431,4.4,8:30,1:31
66712,1/30/2025,sierra-gold,8432,4.3,8:29,1:29
66714,1/30/2025,sierra-gold,8433,5.3,7:40,1:51
66655,1/29/2025,sierra-gold,8431,0.5,8:08,0:15
66654,1/29/2025,sierra-gold,8432,0.5,8:03,0:15
66566,1/28/2025,sierra-gold,8431,4.6,8:25,1:37
66570,1/28/2025,sierra-gold,8432,4.4,8:14,1:36
66565,1/28/2025,sierra-gold,8433,2.8,8:25,1:07
66510,1/27/2025,sierra-gold,8431,5.7,8:43,2:03
66509,1/27/2025,sierra-gold,8432,4.7,8:13,1:42
66514,1/27/2025,sierra-gold,8433,4.7,7:02,1:49
66446,1/24/2025,sierra-gold,8433,2.0,4:09,0:49
66369,1/23/2025,sierra-gold,8431,5.0,8:22,1:52
66367,1/23/2025,sierra-gold,8432,5.0,8:31,1:53
66393,1/23/2025,sierra-gold,8433,1.1,2:34,0:28
